Product Name,Customer ID,Order City,Quantity,Total Sales Value,Order Status,Timestamp,Unit Price
Monitor,3a5c57fe-f006-43c8-8c80-0cb0cd79f2b3,Chicago,6,78.24,Delivered,11/2/2024,13.04
Monitor,190774ad-dc4a-416a-8d90-df7b499ccdb4,Phoenix,8,1866.72,Cancelled,9/15/2024,233.34
Smartphone,64e220bd-a39e-48f8-8d25-0cee532dab3a,New York,1,54.46,Delivered,3/25/2024,54.46
Laptop,8ed1515e-1a05-475f-b063-e5ff0d20abff,Boston,6,2367.48,Pending,5/21/2024,394.58
Headphones,f43d248d-e311-49a2-acda-a515819fd23b,Los Angeles,3,685.5,Delivered,2/18/2024,228.5
Monitor,0a147ed1-e635-479c-920d-54b35e9bd02f,San Francisco,2,755.08,Delivered,12/16/2024,377.54
Mouse,3b854487-b69c-4b47-b117-9632bbe0cd42,New York,5,677.25,Shipped,5/4/2024,135.45
Camera,b1374c04-acce-4aeb-8ee3-d9b001977c64,Miami,3,190.95,Pending,11/15/2024,63.65
Smartphone,f5118052-32b5-405b-a304-bc0c5a3472ad,Seattle,8,2233.84,Delivered,7/4/2024,279.23
Headphones,43459695-14fe-45fd-9444-c6731ac458ab,Chicago,6,1278.54,Pending,4/26/2024,213.09
Smartphone,33443088-c6f8-41bf-905c-4f6893772b4e,New York,10,4692,Cancelled,6/28/2024,469.2
Gaming Console,cd260dbf-47f0-47f9-a989-7c620303417f,San Francisco,6,2041.56,Shipped,1/25/2025,340.26
Smartphone,51bcefc3-9b22-4d39-83c7-d8911cbc19f4,Miami,3,1200.75,Delivered,9/21/2024,400.25
Smartphone,2771e13b-5214-402b-bd09-a66ae2f51848,Phoenix,7,303.03,Delivered,8/4/2024,43.29
Headphones,ef4a9f03-6c9f-46d5-872f-49fd0ba0552d,Dallas,7,403.97,Cancelled,12/20/2024,57.71
Headphones,d9266435-067e-41ac-8799-0b40e5da1ea6,Miami,4,298.68,Cancelled,12/4/2024,74.67
Headphones,cd33d0c8-0605-45e5-baa3-2f1968fca889,San Francisco,8,356.16,Cancelled,11/16/2024,44.52
Keyboard,273345bc-1528-4e6c-8e55-5827fc292ab7,Seattle,3,1152.78,Delivered,12/14/2024,384.26
Camera,576db908-836e-4bc0-a50f-af6011366068,San Francisco,8,2775.28,Shipped,6/17/2024,346.91
Camera,487a54ab-2261-44ee-8f20-2c100a518a5c,Chicago,4,381.28,Cancelled,6/18/2024,95.32
Camera,81da58c1-c6e2-4d51-892c-19eb404259f5,Boston,3,490.29,Delivered,6/21/2024,163.43
Monitor,559c0216-2e8a-40fd-90cd-e4e19fd15454,Dallas,5,1865.15,Pending,3/24/2024,373.03
Laptop,f7870765-d2fb-42a4-a80d-0416cb3777ed,Los Angeles,8,593.28,Shipped,4/7/2024,74.16
Tablet,940cbddb-0588-4866-84a3-47464e656854,Phoenix,8,606.32,Delivered,3/1/2024,75.79
Gaming Console,e4b865ba-ee10-4dac-b891-4199ec52dc8a,Chicago,10,2207.1,Pending,4/27/2024,220.71
Laptop,34418b97-3eb4-4749-ba6a-b994dcdc1ae0,Los Angeles,7,564.48,Cancelled,5/10/2024,80.64
Smartphone,3db170ca-6e67-43cd-87dd-fdff9d6f72d3,Dallas,4,1289.56,Shipped,4/29/2024,322.39
Tablet,878dafbd-f667-4791-b2bf-4d524a1f4c16,Seattle,5,784.35,Cancelled,5/1/2024,156.87
Mouse,63f567d4-d058-4bf7-b5c5-0e02ce1a43cb,Houston,7,852.88,Shipped,1/1/2025,121.84
Monitor,3471336b-0897-4089-b0de-7c0eb014363a,Dallas,5,865.3,Pending,5/12/2024,173.06
Tablet,8249ed6d-216e-4830-9353-663b0d94eef4,Los Angeles,6,239.52,Cancelled,10/23/2024,39.92
Tablet,57a27ab8-a6a9-4bc2-b515-0c2beedfe2ef,New York,8,2470.8,Pending,4/13/2024,308.85
Smartphone,f1778d03-9fff-4afb-8cb6-d6eb436b913f,San Francisco,1,360.86,Pending,3/1/2024,360.86
Monitor,2a98dee4-0343-49ca-9d81-84b2b6191b79,San Francisco,6,2715.66,Pending,6/14/2024,452.61
Smartphone,d0cb96b1-d3d8-45d9-af58-dbfdf935b69e,Chicago,1,96.32,Delivered,7/8/2024,96.32
Headphones,16b76163-8d5e-49a1-b952-e703a2fa39e5,Chicago,10,3658.3,Shipped,7/14/2024,365.83
Mouse,d23d1f4f-53ce-4730-89e4-44c2e500ecb1,Los Angeles,6,2778.9,Cancelled,8/15/2024,463.15
Keyboard,48b6dcca-0c2e-4e95-929d-9a78ea71c54c,Seattle,10,4505,Cancelled,9/26/2024,450.5
Mouse,f29f9004-fe7f-417b-bafa-eb3f500c8dd3,Houston,10,2880.9,Cancelled,3/18/2024,288.09
Monitor,68b42800-5c2f-4b48-94ab-b4ca5310946e,New York,5,435.45,Cancelled,1/28/2025,87.09
Smartphone,d2ff53a3-8004-441c-9403-89c9a65a130d,Chicago,3,143.61,Pending,8/11/2024,47.87
Smartphone,518de831-8dae-40d1-b21b-150dd8b67655,San Francisco,8,3281.44,Pending,4/30/2024,410.18
Laptop,e3d48ab7-a0bb-46a4-bf00-254a1acf7697,Boston,2,951.26,Pending,11/16/2024,475.63
Laptop,ade3bb23-5b0c-4463-a97f-883ee7cb36ed,Los Angeles,7,2563.54,Shipped,7/10/2024,366.22
Gaming Console,5bf9f95d-2e35-438a-bf1b-0af7a6ae62ec,Boston,5,164.7,Pending,11/3/2024,32.94
Camera,67efca60-274a-47de-b50f-9c787c943695,San Francisco,3,512.28,Cancelled,2/17/2024,170.76
Mouse,343eff6f-588a-4089-8511-1f38237d1e7e,Los Angeles,7,3303.23,Shipped,6/15/2024,471.89
Keyboard,01ea2d96-547a-434e-9b77-dad6281ab4f3,San Francisco,3,634.68,Pending,3/4/2024,211.56
Smartwatch,c4b55686-a3eb-470b-9bdb-14de8e2fc074,Dallas,10,1654,Shipped,11/4/2024,165.4
Camera,cba273a0-88dc-4089-a4b2-d6e64e1e082e,Los Angeles,1,110.96,Shipped,8/11/2024,110.96
Tablet,ec635dab-639b-40dc-844e-f383c5637fe9,Seattle,2,417.52,Cancelled,5/3/2024,208.76
Keyboard,fe38745b-f39c-4c3a-8343-7a35cbe28b72,Chicago,9,2481.75,Shipped,2/15/2024,275.75
Mouse,5e9e2381-bfbb-45bb-afdd-73c42030531d,Seattle,9,2880.45,Pending,7/11/2024,320.05
Smartphone,dde38537-597d-49c0-99dd-7928dac41b09,Houston,2,541.74,Pending,7/10/2024,270.87
Laptop,5415c0fb-10b1-4317-8bab-42c27aa16d05,Seattle,4,775.4,Shipped,8/4/2024,193.85
Mouse,55adaca2-6a54-4db4-9778-3a40d116b19b,Seattle,8,3399.92,Pending,5/16/2024,424.99
Smartphone,22414fa9-bb25-4f1c-b629-4617fca0c43b,New York,6,2943.3,Delivered,6/6/2024,490.55
Smartwatch,ba2ede8f-048f-49b6-93b8-2f4554ddd8a5,Houston,2,107.8,Delivered,7/28/2024,53.9
Monitor,b403fc9f-ad35-4883-8020-d57ea27396c4,Los Angeles,9,3390.48,Delivered,1/16/2025,376.72
Camera,f6ca452a-8ca2-4c19-a2f4-89dbda1cfb0b,New York,8,3599.68,Delivered,10/5/2024,449.96
Keyboard,0eebc4c4-31f3-4d34-af03-f50cf09f6bbb,New York,8,1868.64,Shipped,10/27/2024,233.58
Headphones,9fae2979-4031-465a-ba91-7e1466525629,San Francisco,5,1409.5,Cancelled,9/27/2024,281.9
Camera,7aa6b1d1-1222-45d5-9d5e-3ff600f9b459,Houston,6,2995.38,Cancelled,8/17/2024,499.23
Camera,17ee5839-5553-4bf7-9d1b-f6e3dc7bd791,San Francisco,4,883.84,Pending,8/2/2024,220.96
Smartphone,fade802d-26a2-40a6-8ddd-166806948583,Phoenix,3,671.19,Pending,1/18/2025,223.73
Mouse,7d3792d3-cd1c-4737-a6ad-365d13b48c4b,Phoenix,2,328.28,Delivered,7/30/2024,164.14
Gaming Console,82e849d2-3426-43d9-8b91-aee64d753719,Boston,1,231.21,Cancelled,11/12/2024,231.21
Keyboard,eb354f4c-4a7e-4f92-910f-b91114d2f42c,Boston,3,818.82,Cancelled,3/28/2024,272.94
Laptop,212adb61-24d2-483b-b809-a8c3befbca6e,Phoenix,9,4337.64,Pending,9/13/2024,481.96
Headphones,78b390ad-4549-404e-9db3-b7bafd756db9,Los Angeles,6,2141.04,Shipped,3/1/2024,356.84
Mouse,ccdd749d-aa16-4f84-a3f3-14b29376f1cd,Chicago,7,858.2,Shipped,11/25/2024,122.6
Tablet,ef8b3976-19f7-491f-a708-bf496083ec57,Chicago,1,431.95,Cancelled,5/26/2024,431.95
Monitor,70190767-4771-43f6-a6a9-afe25b3774d7,Chicago,5,543.6,Cancelled,3/8/2024,108.72
Smartwatch,da92aeba-893e-4b28-ab1d-769b0a7f8faf,Phoenix,7,3412.64,Pending,11/17/2024,487.52
Mouse,2d03a074-204f-4321-94de-debe89b19aad,San Francisco,7,725.76,Cancelled,2/3/2024,103.68
Camera,86870865-5f2c-4fbc-8a96-56fcac9ad9fb,Dallas,7,1029.77,Pending,11/18/2024,147.11
Smartwatch,9d1b6902-6844-4cf7-ab01-ded0e8aebc70,New York,3,768.63,Delivered,6/28/2024,256.21
Gaming Console,a017e271-2f01-4544-8fdb-32571903cb6b,Dallas,7,2521.82,Delivered,5/23/2024,360.26
Camera,90e09b65-92e6-499f-a2a4-7f3ca2567381,Phoenix,4,1608.48,Pending,2/12/2024,402.12
Keyboard,2c3d0f6c-3331-4608-9eed-fb497e01dedf,San Francisco,7,2988.72,Pending,10/23/2024,426.96
Mouse,dca3f2f7-52cd-4361-a819-4c7777ad7f6d,New York,7,2367.26,Pending,1/28/2025,338.18
Laptop,1a706d87-2316-440c-9363-9900c7d63720,Boston,8,3313.6,Pending,12/26/2024,414.2
Laptop,5018d0e5-87e8-425f-b671-8b5b16839ed1,Boston,10,3429,Cancelled,7/31/2024,342.9
Mouse,7036d88c-03ed-41f9-9448-146a155565c1,Houston,9,1042.29,Delivered,4/10/2024,115.81
Monitor,ea7b889b-3146-41a6-9eca-68d6861a4e53,Los Angeles,10,1730.8,Delivered,12/22/2024,173.08
Camera,942218f9-8cde-4bba-b4f2-032ab877286f,San Francisco,4,27.84,Pending,3/8/2024,6.96
Mouse,194e0694-a931-4571-a288-43f7a2f06e9c,Boston,7,2893.59,Shipped,10/10/2024,413.37
Smartphone,c1c37eae-3a4b-40f4-b36d-fd5cb597870b,Los Angeles,8,3264.64,Pending,10/18/2024,408.08
Laptop,ebc0c5b7-f9cf-4f17-8505-096613360f1b,San Francisco,10,4045.3,Delivered,7/20/2024,404.53
Gaming Console,40d80885-1d39-4b68-8422-9c46e92ad266,Seattle,3,288.03,Delivered,12/27/2024,96.01
Smartwatch,394bd486-f9b2-4956-ac2c-dde2c1ece2b3,Dallas,6,271.8,Delivered,4/24/2024,45.3
Tablet,3d5adbef-8d50-448a-93a7-76a7ffa94bfe,Seattle,4,1312.68,Delivered,11/1/2024,328.17
Headphones,26584a27-3616-43de-9d23-89dc33209172,Dallas,2,96.06,Shipped,2/5/2024,48.03
Keyboard,7e0c41ce-faf7-4e24-96f6-a9b16e62b956,New York,6,1122.6,Shipped,2/23/2024,187.1
Keyboard,4346044b-1256-41d4-bb5c-6bb59e278d96,Chicago,1,453.84,Delivered,10/1/2024,453.84
Laptop,11a1d032-9030-4925-a8c6-6a8d3c39b7da,Chicago,9,1437.93,Delivered,2/19/2024,159.77
Mouse,30a43443-80d9-4644-aaf7-a7f01bb320a3,Dallas,9,1094.4,Shipped,12/30/2024,121.6
Laptop,e0de9aa4-12fb-4605-a9cd-d6ec3d1e43cc,New York,1,361.03,Pending,12/12/2024,361.03
Monitor,1d42aca0-b4bd-4ebd-8b56-be2dd58d4c7a,Los Angeles,4,571.48,Cancelled,4/10/2024,142.87
Smartphone,4a9be5d5-94df-4649-a828-49b4a61fcea8,Phoenix,5,863.85,Shipped,2/9/2024,172.77
Smartwatch,430c97f4-3c31-4e7c-a048-00adb16673c2,New York,3,677.28,Cancelled,10/27/2024,225.76
Camera,17e039e7-2207-4d5a-9b83-fc5a258a5c3e,Phoenix,3,1340.97,Shipped,6/30/2024,446.99
Smartphone,9ad6fe37-0460-4c78-af6a-df89fefed5e0,New York,5,198.25,Pending,12/14/2024,39.65
Monitor,456f1226-5df2-4c9c-863b-551884a5d4a0,Seattle,3,1471.53,Cancelled,1/18/2025,490.51
Smartphone,af5141b5-10cd-4214-9c1f-df17784c480c,Chicago,6,584.58,Pending,2/9/2024,97.43
Laptop,08da0580-d3ec-426b-8558-2e45c3aa9c64,Seattle,3,366.72,Cancelled,12/25/2024,122.24
Headphones,643fa6b1-6d2f-4d6c-b730-a5872c7f58e3,Chicago,3,102.3,Pending,2/8/2024,34.1
Gaming Console,3d5b4b57-fb06-436a-8b88-280953de5cea,Los Angeles,7,633.22,Cancelled,9/19/2024,90.46
Laptop,46dd6772-61b9-4364-9755-336f07ca1902,Chicago,7,1411.62,Pending,1/9/2025,201.66
Headphones,31ee65f0-b123-4f23-b3a1-99f94427e8a0,Los Angeles,7,1530.27,Shipped,10/28/2024,218.61
Gaming Console,f8e7703f-26a7-4e0e-8538-738609e3d655,Chicago,7,975.66,Pending,10/24/2024,139.38
Smartwatch,c6562571-c800-4b44-b309-3e593c1c09be,Phoenix,3,367.08,Delivered,4/4/2024,122.36
Tablet,aea42f24-cd9f-40b7-b26f-fde0901e8c9e,Los Angeles,8,2814.96,Cancelled,7/20/2024,351.87
Gaming Console,308a147d-1841-41ac-b4c0-61404f0ada0d,San Francisco,2,72.86,Shipped,9/29/2024,36.43
Headphones,affd4368-1d0f-4f98-b70a-abb344f49a50,Phoenix,7,3300.78,Shipped,12/4/2024,471.54
Smartwatch,cd36d743-ab35-49af-8efa-2bd0ea47b13e,Chicago,4,404.76,Shipped,2/21/2024,101.19
Headphones,473e32b0-2660-4f28-bdf3-2ace83d1f014,Seattle,5,390.8,Shipped,6/5/2024,78.16
Smartwatch,b75196fd-957a-4d55-8e9b-671744133c7a,Los Angeles,9,1011.87,Pending,3/11/2024,112.43
Headphones,74c20c74-0a9d-4f46-8b01-b308eae2ad6a,Phoenix,7,833.91,Shipped,12/14/2024,119.13
Monitor,25d3fd24-5dcb-4015-ada0-46ed953aa0bc,Los Angeles,5,1640.85,Delivered,7/23/2024,328.17
Headphones,4d5b32c7-1d4f-48e9-b934-96432a158053,Dallas,9,1705.32,Cancelled,7/8/2024,189.48
Monitor,fda05e81-bee4-46d5-a0c0-06567b0e3fc0,Dallas,5,824.2,Shipped,6/20/2024,164.84
Laptop,fe7ee1ae-0509-41e7-a437-e3ec5dfd9f24,Los Angeles,2,825.62,Shipped,8/10/2024,412.81
Mouse,3b82b599-27f3-4fe3-a17f-82c864face4d,Dallas,4,179.72,Pending,6/9/2024,44.93
Mouse,a4709bf1-b317-40c1-a102-3109991e72be,New York,4,609.32,Cancelled,12/17/2024,152.33
Monitor,0ab3d6e3-370d-4341-a0d1-4810203aef16,Los Angeles,5,1391.55,Shipped,2/8/2024,278.31
Keyboard,a381ae01-7d61-491a-b234-5f905a785de5,New York,8,167.04,Pending,6/6/2024,20.88
Smartphone,81a98021-e055-4219-a7a5-5ab3fdfa66ed,Los Angeles,4,1057.32,Delivered,5/24/2024,264.33
Headphones,e3c6c4dd-1608-4e4f-a0b0-741f7c74a80d,Houston,2,126.96,Pending,3/15/2024,63.48
Keyboard,58a68e62-ce99-4171-9788-c225c5c14b45,Boston,1,42.39,Shipped,2/18/2024,42.39
Camera,42135a48-3149-42d1-8e63-80296509bbd4,Los Angeles,5,1087.75,Delivered,12/21/2024,217.55
Laptop,729a4533-0530-4aac-af44-2106b3ca753e,Los Angeles,2,531.12,Pending,9/30/2024,265.56
Headphones,9e994c91-1f94-4c66-8df7-462ed3639137,Miami,5,785.75,Pending,12/1/2024,157.15
Camera,5e4ed7ff-517d-427b-8495-3d6baaf0a7c2,Dallas,2,617.86,Delivered,7/25/2024,308.93
Smartwatch,7c05f78b-1ce0-4f03-a0a4-cd851fbb17db,Los Angeles,7,2785.86,Shipped,1/2/2025,397.98
Smartwatch,6711c921-1a26-4813-92e4-10895ffae92b,Miami,10,115.7,Pending,9/9/2024,11.57
Smartwatch,64d45211-5975-4d68-b392-a02e2e6588c9,New York,2,60.92,Cancelled,6/18/2024,30.46
Keyboard,3ec36707-6eeb-4c49-89b9-0b7d1e5e393d,San Francisco,7,191.59,Pending,3/15/2024,27.37
Headphones,9cd489f3-7845-411b-a855-33b0b5af5274,San Francisco,3,403.86,Shipped,2/17/2024,134.62
Keyboard,f8124de2-ff5a-4234-be6d-4fda049f2ae6,Phoenix,9,3938.94,Cancelled,12/27/2024,437.66
Headphones,54e3922d-637c-4fcf-9a90-156077b3a43f,New York,6,244.86,Delivered,6/19/2024,40.81
Laptop,a7d0b17b-121a-488e-9d29-e13b83f2e716,Los Angeles,4,1986.76,Delivered,5/13/2024,496.69
Gaming Console,45eac3d8-91db-4576-9373-a7627d9a2348,Miami,4,1999.44,Delivered,8/20/2024,499.86
Camera,11d4c56e-3cbe-4e08-82d0-d6f6ea57414e,San Francisco,10,3893.3,Pending,2/7/2024,389.33
Smartwatch,9d0dad4d-00f4-47c9-9531-4e27fd5319f7,San Francisco,5,841.1,Cancelled,3/30/2024,168.22
Laptop,bafb7846-3194-43fd-8e4e-9755910749e6,Dallas,6,393.48,Pending,5/22/2024,65.58
Mouse,a4006777-ba72-42a3-a3ae-5a7ff8588c14,San Francisco,3,972.93,Pending,6/8/2024,324.31
Tablet,bf3ef842-3740-420c-a6bd-ff3241781765,Houston,8,857.28,Cancelled,5/27/2024,107.16
Smartphone,638944a2-b8e9-41e0-b725-6ea4169d820d,Seattle,10,712.3,Cancelled,9/16/2024,71.23
Laptop,d30530f4-32e3-45f8-ba06-13256ce0d9dc,Phoenix,9,3093.3,Cancelled,3/7/2024,343.7
Smartwatch,a5efc344-1c41-430a-ad87-5f674ac55712,Miami,1,485.48,Cancelled,3/24/2024,485.48
Laptop,8c299527-f5b1-47ec-9a2d-cadc43895225,New York,3,769.47,Pending,6/28/2024,256.49
Gaming Console,15734374-b032-434e-a963-b05ee5b87933,San Francisco,9,1518.48,Shipped,7/28/2024,168.72
Monitor,75a17d1b-bf5c-4d41-a17e-f0a5261a02bd,Chicago,8,2761.12,Cancelled,10/24/2024,345.14
Smartphone,4a771ce0-2f3b-4902-acd6-cd8fa7259175,Houston,10,3641.8,Cancelled,6/5/2024,364.18
Monitor,002b8f2f-cadd-4c68-8e8b-775a89eaaa56,Boston,7,2236.92,Pending,5/14/2024,319.56
Laptop,8e150abe-d92a-4472-8545-45a4665d7553,Miami,5,1884,Cancelled,3/7/2024,376.8
Mouse,0e185cef-a6e3-443e-a1a7-2348726848c2,Dallas,8,1113.68,Pending,3/25/2024,139.21
Tablet,688d6b64-c5af-4f9a-b696-77ab71198414,San Francisco,8,2353.2,Delivered,9/27/2024,294.15
Headphones,a0cb277d-34d9-4041-afbf-9f5c3b1b4a63,Miami,10,2215.2,Shipped,2/29/2024,221.52
Monitor,aa2ea9c3-9d21-48bc-8ec5-ab9cae642c11,Seattle,3,1386.15,Shipped,12/23/2024,462.05
Camera,78f4d443-1c2c-4fac-af53-a65f4e89c9d9,Miami,5,959.2,Shipped,5/17/2024,191.84
Gaming Console,f1aab9ed-f185-4257-afaf-cd0104c9103a,Seattle,5,1714.8,Pending,2/23/2024,342.96
Camera,25f5b0b3-6e37-4a71-8fbf-016cba1d0161,Boston,8,1760.72,Delivered,9/16/2024,220.09
Tablet,567cfb12-3557-4cac-a1fc-c3cf47678eaa,San Francisco,1,491.56,Cancelled,6/17/2024,491.56
Gaming Console,db614591-a9de-4e2e-9546-b82847d82989,Boston,3,1196.49,Shipped,9/8/2024,398.83
Smartwatch,f28ce828-8a45-4195-b1e1-29f9e4c1a34f,Los Angeles,2,222.62,Shipped,7/23/2024,111.31
Camera,3ae475ad-ccdc-4cdc-91a7-8bdd737e53fd,Boston,7,119.49,Shipped,6/28/2024,17.07
Laptop,bbd3d71a-2cde-4172-9847-584aa471d58d,Phoenix,7,3233.3,Delivered,5/12/2024,461.9
Smartphone,aafa939c-45ef-44ec-beb0-9298049753f9,Houston,8,2703.12,Pending,8/14/2024,337.89
Headphones,a260b23e-dc2a-484f-a9dc-0e4ab4e78f7c,San Francisco,3,852.51,Cancelled,9/21/2024,284.17
Smartwatch,bfda5d7b-fb0c-4fad-b143-f1074067a8bc,Phoenix,3,542.34,Pending,12/4/2024,180.78
Mouse,7e8649fa-e0b0-42e6-bc14-95ade5be46ea,Chicago,1,13.52,Cancelled,10/5/2024,13.52
Keyboard,ef70f144-1fd8-4618-865a-808b3f146622,Chicago,5,1281.3,Pending,8/15/2024,256.26
Gaming Console,68ea141e-826d-446d-a625-bebd227bfa77,Houston,2,402.84,Pending,2/9/2024,201.42
Gaming Console,2ecf8a5e-41da-4478-91cf-a963401173df,Phoenix,4,922.12,Cancelled,5/24/2024,230.53
Mouse,8e746cce-c608-4e01-b838-7d096695e17d,Seattle,8,1118.8,Delivered,1/28/2025,139.85
Camera,abd0e79e-79e4-4408-a54c-30e686540ed2,Houston,9,3115.26,Pending,1/7/2025,346.14
Camera,13e7b9ee-5256-402f-b03e-53c60a8f053d,Houston,2,100.54,Cancelled,6/22/2024,50.27
Keyboard,c478c745-0821-455e-b857-9b844f18cbad,Houston,5,2070.1,Shipped,5/3/2024,414.02
Smartphone,a2ab9976-a3bf-4108-ae69-114311cd881f,Los Angeles,2,658.82,Shipped,2/1/2025,329.41
Smartphone,82d6ac48-5b08-40e9-9719-33dd85ff8a8e,Miami,1,87.11,Shipped,12/21/2024,87.11
Keyboard,de499ca3-a597-4cd7-933c-90e4113de126,Houston,4,1103.48,Cancelled,9/17/2024,275.87
Tablet,2cdd30fb-4ecb-4602-b1b3-7e8b135feb14,Miami,5,373.9,Delivered,2/14/2024,74.78
Keyboard,6af65666-233b-48e1-9907-cd08fd9e0637,San Francisco,1,475.57,Pending,7/6/2024,475.57
Tablet,142835a3-3289-4542-af7f-5c68b89521f1,Phoenix,6,2144.7,Delivered,2/16/2024,357.45
Gaming Console,8568a479-ea52-4933-b979-d5c7313d5bac,Seattle,4,383.04,Delivered,11/11/2024,95.76
Gaming Console,6afe3fe9-09c4-4e57-9ede-1ef989c85683,Phoenix,2,176.4,Delivered,1/29/2025,88.2
Keyboard,8f713a98-431a-454c-9c98-55728f2c14d4,Houston,6,948.06,Cancelled,2/14/2024,158.01
Camera,7df3431c-f50f-4424-a192-7324038c40e0,Dallas,4,1896.92,Shipped,5/19/2024,474.23
Smartwatch,16f8a7e1-886d-4327-ab3e-8fd7706d2252,Phoenix,10,2489.3,Shipped,12/11/2024,248.93
Keyboard,079bdfe3-51f3-421c-be44-9919c1d89b33,Houston,7,163.59,Shipped,9/17/2024,23.37
Monitor,a9a60625-0801-42fd-b5f1-d9a8785629e9,Seattle,2,109.38,Delivered,7/7/2024,54.69
Gaming Console,3bb2401e-892c-40c7-a123-90705e912f87,Miami,5,288.3,Pending,1/1/2025,57.66
Mouse,a44298a8-2fb0-437e-a3e1-645f0ec93e67,Seattle,2,133.66,Cancelled,5/18/2024,66.83
Gaming Console,5676753a-937f-494c-be91-ae5244a20857,San Francisco,6,2558.46,Delivered,4/21/2024,426.41
Monitor,2164a71d-7a92-4500-8d1c-43d669e56dcd,Houston,7,2953.44,Pending,10/2/2024,421.92
Smartphone,00a32a2e-ae04-405a-acda-cce30771c898,Chicago,8,3933.52,Pending,5/2/2024,491.69
Tablet,f795ff32-a851-4471-9286-29b90dd329b4,Los Angeles,10,3276,Delivered,8/19/2024,327.6
Gaming Console,70149c2d-a08d-4931-875f-a406c0668256,San Francisco,1,111.41,Shipped,8/26/2024,111.41
Keyboard,b197cbca-91bf-4670-b8a8-77a11b4108be,Dallas,3,438.18,Pending,12/21/2024,146.06
Monitor,70ef7526-cd42-48e7-839d-9bb50bdd4920,San Francisco,3,26.61,Delivered,9/24/2024,8.87
Camera,80303aef-50fe-45fc-8076-448438cbf608,Houston,3,1376.85,Shipped,4/27/2024,458.95
Gaming Console,fe548db1-5a80-4468-b312-f1e529331577,Miami,3,1116.06,Cancelled,1/29/2025,372.02
Smartwatch,7e263ee1-677b-4f27-b256-0c2255bda2a7,Miami,9,2944.08,Delivered,7/22/2024,327.12
Smartphone,6262196a-397d-4b1a-8b97-2713e18a3000,Los Angeles,8,2775.84,Pending,5/17/2024,346.98
Monitor,529d6cc2-21af-42cc-a57a-a99ded3678c3,Boston,4,62.32,Pending,1/2/2025,15.58
Tablet,0b76ce97-5c01-4174-8dd3-d6a5263f6635,Houston,5,864.45,Delivered,10/18/2024,172.89
Headphones,e9173c48-c673-4619-bbab-3387b275fcc8,Miami,7,479.36,Pending,7/31/2024,68.48
Tablet,8c86e632-1b7b-4fb0-8124-c7d0392fbcdb,New York,5,1460.45,Delivered,5/28/2024,292.09
Keyboard,ad4f68ac-1ba0-4d22-9da8-635ffb71a2e9,Dallas,6,1198.56,Delivered,10/24/2024,199.76
Laptop,a65171ba-c010-417e-a818-2daa6765b9c1,Boston,3,547.92,Delivered,10/17/2024,182.64
Gaming Console,adde4405-bed7-42db-8b1b-9f8ae2ca3b27,Miami,10,715.8,Shipped,12/24/2024,71.58
Smartphone,9163d33e-c752-4892-bc77-90b85ce8e839,Houston,7,3212.23,Pending,4/30/2024,458.89
Keyboard,b041fad2-5565-4602-9b95-cc9ea4c79db5,Houston,4,1733.56,Delivered,1/3/2025,433.39
Smartwatch,83ad777f-af39-441e-8be1-4af71132c285,Dallas,6,2059.32,Cancelled,12/4/2024,343.22
Laptop,1901f948-6613-4d96-b4bf-ea8c2a6a7d5b,Miami,3,271.59,Shipped,2/17/2024,90.53
Camera,05efb57c-4487-4969-81df-d88a0985a458,New York,10,1882.7,Delivered,3/3/2024,188.27
Mouse,8a74cdde-6c58-44df-95da-79cf28dc0905,Dallas,1,75.03,Pending,7/1/2024,75.03
Laptop,25ea1c70-168a-4866-b82c-be4d8d4c92fa,Boston,1,155.3,Pending,4/21/2024,155.3
Keyboard,46eef575-fbf9-433a-83a8-88bee7dc2d3d,Chicago,4,1432.84,Shipped,1/30/2025,358.21
Laptop,d3a097da-af85-40e6-b03f-4be21d34816b,Los Angeles,9,3919.95,Cancelled,10/13/2024,435.55
Camera,16d28df5-7569-4599-a1ba-863f785f44f2,San Francisco,2,240.54,Pending,9/21/2024,120.27
Headphones,6a320524-de12-44f5-94c4-3b30b2e17dcd,Chicago,8,1284.48,Shipped,8/1/2024,160.56
Laptop,6519d096-9190-4fd8-aa1f-1b31b5dd5ba5,Phoenix,8,243.92,Delivered,7/24/2024,30.49
Gaming Console,428120cf-1d7b-4b37-809c-e2a27b4222a3,Boston,4,493.32,Pending,9/16/2024,123.33
Mouse,472a0b1f-70dd-4295-be98-fed543b0e214,Houston,5,504.6,Shipped,7/19/2024,100.92
Gaming Console,cfaace61-1a13-487c-9113-d46cae301c2f,Los Angeles,6,910.74,Cancelled,11/8/2024,151.79
Mouse,ac5380ff-4761-4c77-963a-5c4daed438ea,Chicago,4,1875.72,Cancelled,3/19/2024,468.93
Monitor,6eea340f-24ed-4e97-930c-d96d4f6a5a84,Houston,9,3268.98,Pending,1/10/2025,363.22
Gaming Console,067fc323-084e-4d58-ae6a-f0498ceec928,New York,2,936.38,Pending,2/15/2024,468.19
Camera,065b027d-5aa7-42ed-81f9-82acfea8cf42,San Francisco,4,1555.24,Cancelled,12/5/2024,388.81
Camera,140a7518-7bad-4424-b8d6-3b19e2c35383,Miami,6,2058.18,Pending,9/5/2024,343.03
Headphones,f62a8dcd-7e0f-44b1-aca1-ec47b0e9a53c,Dallas,3,324.69,Pending,11/14/2024,108.23
